days_since_birth,girl_tall_3,girl_tall_10,girl_tall_25,girl_tall_50,girl_tall_75,girl_tall_90,girl_tall_97,boy_tall_3,boy_tall_10,boy_tall_25,boy_tall_50,boy_tall_75,boy_tall_90,boy_tall_97,gw3,girl_weight_10,girl_weight_25,girl_weight_50,girl_weight_75,girl_weight_90,girl_weight_97,boy_weight_3,boy_weight_10,boy_weight_25,bw50,boy_weight_75,boy_weight_90,boy_weight_97
1657,96.7848648648649,99.1032432432432,101.603243243243,104.321621621622,107.130810810811,109.649189189189,112.158378378378,97.5756756756757,99.8940540540541,102.294054054054,105.003243243243,107.721621621622,110.230810810811,112.64,13.308,14.1444324324324,15.0927027027027,16.3046486486486,17.7102702702703,19.1814054054054,20.8698918918919,13.7181081081081,14.5808648648649,15.5363783783784,16.7155675675676,18.0484324324324,19.394972972973,20.8879459459459
1658,96.8016216216216,99.1210810810811,101.621081081081,104.340540540541,107.15027027027,109.66972972973,112.179459459459,97.5918918918919,99.9113513513513,102.311351351351,105.021081081081,107.740540540541,110.25027027027,112.66,13.312,14.1488108108108,15.0975675675676,16.3102162162162,17.7167567567568,19.1891351351351,20.8792972972973,13.7227027027027,14.5856216216216,15.5414594594595,16.7211891891892,18.0548108108108,19.4023243243243,20.8966486486486
1659,96.8183783783784,99.1389189189189,101.638918918919,104.359459459459,107.16972972973,109.69027027027,112.200540540541,97.6081081081081,99.9286486486487,102.328648648649,105.038918918919,107.759459459459,110.26972972973,112.68,13.316,14.1531891891892,15.1024324324324,16.3157837837838,17.7232432432432,19.1968648648649,20.8887027027027,13.7272972972973,14.5903783783784,15.5465405405405,16.7268108108108,18.0611891891892,19.4096756756757,20.9053513513514
1660,96.8351351351351,99.1567567567568,101.656756756757,104.378378378378,107.189189189189,109.710810810811,112.221621621622,97.6243243243243,99.9459459459459,102.345945945946,105.056756756757,107.778378378378,110.289189189189,112.7,13.32,14.1575675675676,15.1072972972973,16.3213513513514,17.7297297297297,19.2045945945946,20.8981081081081,13.7318918918919,14.5951351351351,15.5516216216216,16.7324324324324,18.0675675675676,19.417027027027,20.9140540540541
1661,96.8518918918919,99.1745945945946,101.674594594595,104.397297297297,107.208648648649,109.731351351351,112.242702702703,97.6405405405405,99.9632432432432,102.363243243243,105.074594594595,107.797297297297,110.308648648649,112.72,13.324,14.1619459459459,15.1121621621622,16.3269189189189,17.7362162162162,19.2123243243243,20.9075135135135,13.7364864864865,14.5998918918919,15.5567027027027,16.7380540540541,18.0739459459459,19.4243783783784,20.9227567567568
1662,96.8686486486486,99.1924324324324,101.692432432432,104.416216216216,107.228108108108,109.751891891892,112.263783783784,97.6567567567568,99.9805405405405,102.380540540541,105.092432432432,107.816216216216,110.328108108108,112.74,13.328,14.1663243243243,15.117027027027,16.3324864864865,17.7427027027027,19.2200540540541,20.9169189189189,13.7410810810811,14.6046486486486,15.5617837837838,16.7436756756757,18.0803243243243,19.4317297297297,20.9314594594595
1663,96.8854054054054,99.2102702702703,101.71027027027,104.435135135135,107.247567567568,109.772432432432,112.284864864865,97.672972972973,99.9978378378378,102.397837837838,105.11027027027,107.835135135135,110.347567567568,112.76,13.332,14.1707027027027,15.1218918918919,16.3380540540541,17.7491891891892,19.2277837837838,20.9263243243243,13.7456756756757,14.6094054054054,15.5668648648649,16.7492972972973,18.0867027027027,19.4390810810811,20.9401621621622
1664,96.9021621621622,99.2281081081081,101.728108108108,104.454054054054,107.267027027027,109.792972972973,112.305945945946,97.6891891891892,100.015135135135,102.415135135135,105.128108108108,107.854054054054,110.367027027027,112.78,13.336,14.1750810810811,15.1267567567568,16.3436216216216,17.7556756756757,19.2355135135135,20.9357297297297,13.7502702702703,14.6141621621622,15.5719459459459,16.7549189189189,18.0930810810811,19.4464324324324,20.9488648648649
1665,96.9189189189189,99.245945945946,101.745945945946,104.472972972973,107.286486486486,109.813513513514,112.327027027027,97.7054054054054,100.032432432432,102.432432432432,105.145945945946,107.872972972973,110.386486486486,112.8,13.34,14.1794594594595,15.1316216216216,16.3491891891892,17.7621621621622,19.2432432432432,20.9451351351351,13.7548648648649,14.6189189189189,15.577027027027,16.7605405405405,18.0994594594595,19.4537837837838,20.9575675675676
1666,96.9356756756757,99.2637837837838,101.763783783784,104.491891891892,107.305945945946,109.834054054054,112.348108108108,97.7216216216216,100.04972972973,102.44972972973,105.163783783784,107.891891891892,110.405945945946,112.82,13.344,14.1838378378378,15.1364864864865,16.3547567567568,17.7686486486487,19.250972972973,20.9545405405405,13.7594594594595,14.6236756756757,15.5821081081081,16.7661621621622,18.1058378378378,19.4611351351351,20.9662702702703
1667,96.9524324324324,99.2816216216216,101.781621621622,104.510810810811,107.325405405405,109.854594594595,112.369189189189,97.7378378378378,100.067027027027,102.467027027027,105.181621621622,107.910810810811,110.425405405405,112.84,13.348,14.1882162162162,15.1413513513514,16.3603243243243,17.7751351351351,19.2587027027027,20.9639459459459,13.7640540540541,14.6284324324324,15.5871891891892,16.7717837837838,18.1122162162162,19.4684864864865,20.974972972973
1668,96.9691891891892,99.2994594594595,101.799459459459,104.52972972973,107.344864864865,109.875135135135,112.39027027027,97.7540540540541,100.084324324324,102.484324324324,105.199459459459,107.92972972973,110.444864864865,112.86,13.352,14.1925945945946,15.1462162162162,16.3658918918919,17.7816216216216,19.2664324324324,20.9733513513514,13.7686486486486,14.6331891891892,15.5922702702703,16.7774054054054,18.1185945945946,19.4758378378378,20.9836756756757
1669,96.9859459459459,99.3172972972973,101.817297297297,104.548648648649,107.364324324324,109.895675675676,112.411351351351,97.7702702702703,100.101621621622,102.501621621622,105.217297297297,107.948648648649,110.464324324324,112.88,13.356,14.196972972973,15.1510810810811,16.3714594594595,17.7881081081081,19.2741621621622,20.9827567567568,13.7732432432432,14.6379459459459,15.5973513513514,16.783027027027,18.124972972973,19.4831891891892,20.9923783783784
1670,97.0027027027027,99.3351351351351,101.835135135135,104.567567567568,107.383783783784,109.916216216216,112.432432432432,97.7864864864865,100.118918918919,102.518918918919,105.235135135135,107.967567567568,110.483783783784,112.9,13.36,14.2013513513514,15.1559459459459,16.377027027027,17.7945945945946,19.2818918918919,20.9921621621622,13.7778378378378,14.6427027027027,15.6024324324324,16.7886486486487,18.1313513513514,19.4905405405405,21.0010810810811
1671,97.0194594594595,99.352972972973,101.852972972973,104.586486486486,107.403243243243,109.936756756757,112.453513513514,97.8027027027027,100.136216216216,102.536216216216,105.252972972973,107.986486486487,110.503243243243,112.92,13.364,14.2057297297297,15.1608108108108,16.3825945945946,17.8010810810811,19.2896216216216,21.0015675675676,13.7824324324324,14.6474594594595,15.6075135135135,16.7942702702703,18.1377297297297,19.4978918918919,21.0097837837838
1672,97.0362162162162,99.3708108108108,101.870810810811,104.605405405405,107.422702702703,109.957297297297,112.474594594595,97.8189189189189,100.153513513514,102.553513513514,105.270810810811,108.005405405405,110.522702702703,112.94,13.368,14.2101081081081,15.1656756756757,16.3881621621622,17.8075675675676,19.2973513513514,21.010972972973,13.787027027027,14.6522162162162,15.6125945945946,16.7998918918919,18.1441081081081,19.5052432432432,21.0184864864865
1673,97.052972972973,99.3886486486486,101.888648648649,104.624324324324,107.442162162162,109.977837837838,112.495675675676,97.8351351351351,100.170810810811,102.570810810811,105.288648648649,108.024324324324,110.542162162162,112.96,13.372,14.2144864864865,15.1705405405405,16.3937297297297,17.8140540540541,19.3050810810811,21.0203783783784,13.7916216216216,14.656972972973,15.6176756756757,16.8055135135135,18.1504864864865,19.5125945945946,21.0271891891892
1674,97.0697297297297,99.4064864864865,101.906486486486,104.643243243243,107.461621621622,109.998378378378,112.516756756757,97.8513513513514,100.188108108108,102.588108108108,105.306486486486,108.043243243243,110.561621621622,112.98,13.376,14.2188648648649,15.1754054054054,16.3992972972973,17.8205405405405,19.3128108108108,21.0297837837838,13.7962162162162,14.6617297297297,15.6227567567568,16.8111351351351,18.1568648648649,19.5199459459459,21.0358918918919
1675,97.0864864864865,99.4243243243243,101.924324324324,104.662162162162,107.481081081081,110.018918918919,112.537837837838,97.8675675675676,100.205405405405,102.605405405405,105.324324324324,108.062162162162,110.581081081081,113,13.38,14.2232432432432,15.1802702702703,16.4048648648649,17.827027027027,19.3205405405405,21.0391891891892,13.8008108108108,14.6664864864865,15.6278378378378,16.8167567567568,18.1632432432432,19.5272972972973,21.0445945945946
1676,97.1032432432432,99.4421621621622,101.942162162162,104.681081081081,107.500540540541,110.039459459459,112.558918918919,97.8837837837838,100.222702702703,102.622702702703,105.342162162162,108.081081081081,110.600540540541,113.02,13.384,14.2276216216216,15.1851351351351,16.4104324324324,17.8335135135135,19.3282702702703,21.0485945945946,13.8054054054054,14.6712432432432,15.6329189189189,16.8223783783784,18.1696216216216,19.5346486486487,21.0532972972973
1677,97.12,99.46,101.96,104.7,107.52,110.06,112.58,97.9,100.24,102.64,105.36,108.1,110.62,113.04,13.388,14.232,15.19,16.416,17.84,19.336,21.058,13.81,14.676,15.638,16.828,18.176,19.542,21.062
1678,97.1367567567568,99.4778378378378,101.977837837838,104.718918918919,107.539459459459,110.080540540541,112.601081081081,97.9162162162162,100.257297297297,102.657297297297,105.377837837838,108.118918918919,110.639459459459,113.06,13.392,14.2363783783784,15.1948648648649,16.4215675675676,17.8464864864865,19.3437297297297,21.0674054054054,13.8145945945946,14.6807567567568,15.6430810810811,16.8336216216216,18.1823783783784,19.5493513513514,21.0707027027027
1679,97.1535135135135,99.4956756756757,101.995675675676,104.737837837838,107.558918918919,110.101081081081,112.622162162162,97.9324324324324,100.274594594595,102.674594594595,105.395675675676,108.137837837838,110.658918918919,113.08,13.396,14.2407567567568,15.1997297297297,16.4271351351351,17.852972972973,19.3514594594595,21.0768108108108,13.8191891891892,14.6855135135135,15.6481621621622,16.8392432432432,18.1887567567568,19.5567027027027,21.0794054054054
1680,97.1702702702703,99.5135135135135,102.013513513514,104.756756756757,107.578378378378,110.121621621622,112.643243243243,97.9486486486486,100.291891891892,102.691891891892,105.413513513514,108.156756756757,110.678378378378,113.1,13.4,14.2451351351351,15.2045945945946,16.4327027027027,17.8594594594595,19.3591891891892,21.0862162162162,13.8237837837838,14.6902702702703,15.6532432432432,16.8448648648649,18.1951351351351,19.5640540540541,21.0881081081081
1681,97.187027027027,99.5313513513514,102.031351351351,104.775675675676,107.597837837838,110.142162162162,112.664324324324,97.9648648648649,100.309189189189,102.709189189189,105.431351351351,108.175675675676,110.697837837838,113.12,13.404,14.2495135135135,15.2094594594595,16.4382702702703,17.8659459459459,19.3669189189189,21.0956216216216,13.8283783783784,14.695027027027,15.6583243243243,16.8504864864865,18.2015135135135,19.5714054054054,21.0968108108108
1682,97.2037837837838,99.5491891891892,102.049189189189,104.794594594595,107.617297297297,110.162702702703,112.685405405405,97.9810810810811,100.326486486486,102.726486486487,105.449189189189,108.194594594595,110.717297297297,113.14,13.408,14.2538918918919,15.2143243243243,16.4438378378378,17.8724324324324,19.3746486486486,21.105027027027,13.832972972973,14.6997837837838,15.6634054054054,16.8561081081081,18.2078918918919,19.5787567567568,21.1055135135135
1683,97.2205405405405,99.567027027027,102.067027027027,104.813513513514,107.636756756757,110.183243243243,112.706486486486,97.9972972972973,100.343783783784,102.743783783784,105.467027027027,108.213513513514,110.736756756757,113.16,13.412,14.2582702702703,15.2191891891892,16.4494054054054,17.8789189189189,19.3823783783784,21.1144324324324,13.8375675675676,14.7045405405405,15.6684864864865,16.8617297297297,18.2142702702703,19.5861081081081,21.1142162162162
1684,97.2372972972973,99.5848648648649,102.084864864865,104.832432432432,107.656216216216,110.203783783784,112.727567567568,98.0135135135135,100.361081081081,102.761081081081,105.484864864865,108.232432432432,110.756216216216,113.18,13.416,14.2626486486487,15.2240540540541,16.454972972973,17.8854054054054,19.3901081081081,21.1238378378378,13.8421621621622,14.7092972972973,15.6735675675676,16.8673513513514,18.2206486486487,19.5934594594595,21.1229189189189
1685,97.2540540540541,99.6027027027027,102.102702702703,104.851351351351,107.675675675676,110.224324324324,112.748648648649,98.0297297297297,100.378378378378,102.778378378378,105.502702702703,108.251351351351,110.775675675676,113.2,13.42,14.267027027027,15.2289189189189,16.4605405405405,17.8918918918919,19.3978378378378,21.1332432432432,13.8467567567568,14.7140540540541,15.6786486486486,16.872972972973,18.227027027027,19.6008108108108,21.1316216216216
1686,97.2708108108108,99.6205405405405,102.120540540541,104.87027027027,107.695135135135,110.244864864865,112.76972972973,98.045945945946,100.395675675676,102.795675675676,105.520540540541,108.27027027027,110.795135135135,113.22,13.424,14.2714054054054,15.2337837837838,16.4661081081081,17.8983783783784,19.4055675675676,21.1426486486487,13.8513513513514,14.7188108108108,15.6837297297297,16.8785945945946,18.2334054054054,19.6081621621622,21.1403243243243
1687,97.2875675675676,99.6383783783784,102.138378378378,104.889189189189,107.714594594595,110.265405405405,112.790810810811,98.0621621621622,100.412972972973,102.812972972973,105.538378378378,108.289189189189,110.814594594595,113.24,13.428,14.2757837837838,15.2386486486486,16.4716756756757,17.9048648648649,19.4132972972973,21.1520540540541,13.8559459459459,14.7235675675676,15.6888108108108,16.8842162162162,18.2397837837838,19.6155135135135,21.149027027027
1688,97.3043243243243,99.6562162162162,102.156216216216,104.908108108108,107.734054054054,110.285945945946,112.811891891892,98.0783783783784,100.43027027027,102.83027027027,105.556216216216,108.308108108108,110.834054054054,113.26,13.432,14.2801621621622,15.2435135135135,16.4772432432432,17.9113513513514,19.421027027027,21.1614594594595,13.8605405405405,14.7283243243243,15.6938918918919,16.8898378378378,18.2461621621622,19.6228648648649,21.1577297297297
1689,97.3210810810811,99.6740540540541,102.174054054054,104.927027027027,107.753513513514,110.306486486486,112.832972972973,98.0945945945946,100.447567567568,102.847567567568,105.574054054054,108.327027027027,110.853513513514,113.28,13.436,14.2845405405405,15.2483783783784,16.4828108108108,17.9178378378378,19.4287567567568,21.1708648648649,13.8651351351351,14.7330810810811,15.698972972973,16.8954594594595,18.2525405405405,19.6302162162162,21.1664324324324
1690,97.3378378378378,99.6918918918919,102.191891891892,104.945945945946,107.772972972973,110.327027027027,112.854054054054,98.1108108108108,100.464864864865,102.864864864865,105.591891891892,108.345945945946,110.872972972973,113.3,13.44,14.2889189189189,15.2532432432432,16.4883783783784,17.9243243243243,19.4364864864865,21.1802702702703,13.8697297297297,14.7378378378378,15.7040540540541,16.9010810810811,18.2589189189189,19.6375675675676,21.1751351351351
1691,97.3545945945946,99.7097297297297,102.20972972973,104.964864864865,107.792432432432,110.347567567568,112.875135135135,98.127027027027,100.482162162162,102.882162162162,105.60972972973,108.364864864865,110.892432432432,113.32,13.444,14.2932972972973,15.2581081081081,16.4939459459459,17.9308108108108,19.4442162162162,21.1896756756757,13.8743243243243,14.7425945945946,15.7091351351351,16.9067027027027,18.2652972972973,19.6449189189189,21.1838378378378
1692,97.3713513513514,99.7275675675676,102.227567567568,104.983783783784,107.811891891892,110.368108108108,112.896216216216,98.1432432432432,100.499459459459,102.899459459459,105.627567567568,108.383783783784,110.911891891892,113.34,13.448,14.2976756756757,15.262972972973,16.4995135135135,17.9372972972973,19.4519459459459,21.1990810810811,13.8789189189189,14.7473513513514,15.7142162162162,16.9123243243243,18.2716756756757,19.6522702702703,21.1925405405405
1693,97.3881081081081,99.7454054054054,102.245405405405,105.002702702703,107.831351351351,110.388648648649,112.917297297297,98.1594594594595,100.516756756757,102.916756756757,105.645405405405,108.402702702703,110.931351351351,113.36,13.452,14.3020540540541,15.2678378378378,16.5050810810811,17.9437837837838,19.4596756756757,21.2084864864865,13.8835135135135,14.7521081081081,15.7192972972973,16.9179459459459,18.2780540540541,19.6596216216216,21.2012432432432
1694,97.4048648648649,99.7632432432432,102.263243243243,105.021621621622,107.850810810811,110.409189189189,112.938378378378,98.1756756756757,100.534054054054,102.934054054054,105.663243243243,108.421621621622,110.950810810811,113.38,13.456,14.3064324324324,15.2727027027027,16.5106486486486,17.9502702702703,19.4674054054054,21.2178918918919,13.8881081081081,14.7568648648649,15.7243783783784,16.9235675675676,18.2844324324324,19.666972972973,21.2099459459459
1695,97.4216216216216,99.7810810810811,102.281081081081,105.040540540541,107.87027027027,110.42972972973,112.959459459459,98.1918918918919,100.551351351351,102.951351351351,105.681081081081,108.440540540541,110.97027027027,113.4,13.46,14.3108108108108,15.2775675675676,16.5162162162162,17.9567567567568,19.4751351351351,21.2272972972973,13.8927027027027,14.7616216216216,15.7294594594595,16.9291891891892,18.2908108108108,19.6743243243243,21.2186486486487
1696,97.4383783783784,99.7989189189189,102.298918918919,105.059459459459,107.88972972973,110.45027027027,112.980540540541,98.2081081081081,100.568648648649,102.968648648649,105.698918918919,108.459459459459,110.98972972973,113.42,13.464,14.3151891891892,15.2824324324324,16.5217837837838,17.9632432432432,19.4828648648649,21.2367027027027,13.8972972972973,14.7663783783784,15.7345405405405,16.9348108108108,18.2971891891892,19.6816756756757,21.2273513513514
1697,97.4551351351351,99.8167567567568,102.316756756757,105.078378378378,107.909189189189,110.470810810811,113.001621621622,98.2243243243243,100.585945945946,102.985945945946,105.716756756757,108.478378378378,111.009189189189,113.44,13.468,14.3195675675676,15.2872972972973,16.5273513513514,17.9697297297297,19.4905945945946,21.2461081081081,13.9018918918919,14.7711351351351,15.7396216216216,16.9404324324324,18.3035675675676,19.689027027027,21.2360540540541
1698,97.4718918918919,99.8345945945946,102.334594594595,105.097297297297,107.928648648649,110.491351351351,113.022702702703,98.2405405405405,100.603243243243,103.003243243243,105.734594594595,108.497297297297,111.028648648649,113.46,13.472,14.3239459459459,15.2921621621622,16.5329189189189,17.9762162162162,19.4983243243243,21.2555135135135,13.9064864864865,14.7758918918919,15.7447027027027,16.9460540540541,18.3099459459459,19.6963783783784,21.2447567567568
1699,97.4886486486487,99.8524324324324,102.352432432432,105.116216216216,107.948108108108,110.511891891892,113.043783783784,98.2567567567568,100.620540540541,103.020540540541,105.752432432432,108.516216216216,111.048108108108,113.48,13.476,14.3283243243243,15.297027027027,16.5384864864865,17.9827027027027,19.5060540540541,21.2649189189189,13.9110810810811,14.7806486486486,15.7497837837838,16.9516756756757,18.3163243243243,19.7037297297297,21.2534594594595
1700,97.5054054054054,99.8702702702703,102.37027027027,105.135135135135,107.967567567568,110.532432432432,113.064864864865,98.272972972973,100.637837837838,103.037837837838,105.77027027027,108.535135135135,111.067567567568,113.5,13.48,14.3327027027027,15.3018918918919,16.5440540540541,17.9891891891892,19.5137837837838,21.2743243243243,13.9156756756757,14.7854054054054,15.7548648648649,16.9572972972973,18.3227027027027,19.7110810810811,21.2621621621622
1701,97.5221621621622,99.8881081081081,102.388108108108,105.154054054054,107.987027027027,110.552972972973,113.085945945946,98.2891891891892,100.655135135135,103.055135135135,105.788108108108,108.554054054054,111.087027027027,113.52,13.484,14.3370810810811,15.3067567567568,16.5496216216216,17.9956756756757,19.5215135135135,21.2837297297297,13.9202702702703,14.7901621621622,15.7599459459459,16.9629189189189,18.3290810810811,19.7184324324324,21.2708648648649
1702,97.5389189189189,99.9059459459459,102.405945945946,105.172972972973,108.006486486486,110.573513513514,113.107027027027,98.3054054054054,100.672432432432,103.072432432432,105.805945945946,108.572972972973,111.106486486486,113.54,13.488,14.3414594594595,15.3116216216216,16.5551891891892,18.0021621621622,19.5292432432432,21.2931351351351,13.9248648648649,14.7949189189189,15.765027027027,16.9685405405405,18.3354594594595,19.7257837837838,21.2795675675676
1703,97.5556756756757,99.9237837837838,102.423783783784,105.191891891892,108.025945945946,110.594054054054,113.128108108108,98.3216216216216,100.68972972973,103.08972972973,105.823783783784,108.591891891892,111.125945945946,113.56,13.492,14.3458378378378,15.3164864864865,16.5607567567568,18.0086486486487,19.536972972973,21.3025405405405,13.9294594594595,14.7996756756757,15.7701081081081,16.9741621621622,18.3418378378378,19.7331351351351,21.2882702702703
1704,97.5724324324324,99.9416216216216,102.441621621622,105.210810810811,108.045405405405,110.614594594595,113.149189189189,98.3378378378378,100.707027027027,103.107027027027,105.841621621622,108.610810810811,111.145405405405,113.58,13.496,14.3502162162162,15.3213513513514,16.5663243243243,18.0151351351351,19.5447027027027,21.3119459459459,13.9340540540541,14.8044324324324,15.7751891891892,16.9797837837838,18.3482162162162,19.7404864864865,21.296972972973
1705,97.5891891891892,99.9594594594595,102.459459459459,105.22972972973,108.064864864865,110.635135135135,113.17027027027,98.3540540540541,100.724324324324,103.124324324324,105.859459459459,108.62972972973,111.164864864865,113.6,13.5,14.3545945945946,15.3262162162162,16.5718918918919,18.0216216216216,19.5524324324324,21.3213513513514,13.9386486486486,14.8091891891892,15.7802702702703,16.9854054054054,18.3545945945946,19.7478378378378,21.3056756756757
1706,97.605945945946,99.9772972972973,102.477297297297,105.248648648649,108.084324324324,110.655675675676,113.191351351351,98.3702702702703,100.741621621622,103.141621621622,105.877297297297,108.648648648649,111.184324324324,113.62,13.504,14.358972972973,15.3310810810811,16.5774594594595,18.0281081081081,19.5601621621622,21.3307567567568,13.9432432432432,14.8139459459459,15.7853513513514,16.991027027027,18.360972972973,19.7551891891892,21.3143783783784
1707,97.6227027027027,99.9951351351351,102.495135135135,105.267567567568,108.103783783784,110.676216216216,113.212432432432,98.3864864864865,100.758918918919,103.158918918919,105.895135135135,108.667567567568,111.203783783784,113.64,13.508,14.3633513513514,15.3359459459459,16.583027027027,18.0345945945946,19.5678918918919,21.3401621621622,13.9478378378378,14.8187027027027,15.7904324324324,16.9966486486486,18.3673513513514,19.7625405405405,21.3230810810811
1708,97.6394594594595,100.012972972973,102.512972972973,105.286486486486,108.123243243243,110.696756756757,113.233513513514,98.4027027027027,100.776216216216,103.176216216216,105.912972972973,108.686486486486,111.223243243243,113.66,13.512,14.3677297297297,15.3408108108108,16.5885945945946,18.0410810810811,19.5756216216216,21.3495675675676,13.9524324324324,14.8234594594595,15.7955135135135,17.0022702702703,18.3737297297297,19.7698918918919,21.3317837837838
1709,97.6562162162162,100.030810810811,102.530810810811,105.305405405405,108.142702702703,110.717297297297,113.254594594595,98.4189189189189,100.793513513514,103.193513513514,105.930810810811,108.705405405405,111.242702702703,113.68,13.516,14.3721081081081,15.3456756756757,16.5941621621622,18.0475675675676,19.5833513513514,21.358972972973,13.957027027027,14.8282162162162,15.8005945945946,17.0078918918919,18.3801081081081,19.7772432432432,21.3404864864865
1710,97.672972972973,100.048648648649,102.548648648649,105.324324324324,108.162162162162,110.737837837838,113.275675675676,98.4351351351351,100.810810810811,103.210810810811,105.948648648649,108.724324324324,111.262162162162,113.7,13.52,14.3764864864865,15.3505405405405,16.5997297297297,18.0540540540541,19.5910810810811,21.3683783783784,13.9616216216216,14.832972972973,15.8056756756757,17.0135135135135,18.3864864864865,19.7845945945946,21.3491891891892
1711,97.6897297297297,100.066486486486,102.566486486486,105.343243243243,108.181621621622,110.758378378378,113.296756756757,98.4513513513514,100.828108108108,103.228108108108,105.966486486486,108.743243243243,111.281621621622,113.72,13.524,14.3808648648649,15.3554054054054,16.6052972972973,18.0605405405405,19.5988108108108,21.3777837837838,13.9662162162162,14.8377297297297,15.8107567567568,17.0191351351351,18.3928648648649,19.7919459459459,21.3578918918919
1712,97.7064864864865,100.084324324324,102.584324324324,105.362162162162,108.201081081081,110.778918918919,113.317837837838,98.4675675675676,100.845405405405,103.245405405405,105.984324324324,108.762162162162,111.301081081081,113.74,13.528,14.3852432432432,15.3602702702703,16.6108648648649,18.067027027027,19.6065405405405,21.3871891891892,13.9708108108108,14.8424864864865,15.8158378378378,17.0247567567568,18.3992432432432,19.7992972972973,21.3665945945946
1713,97.7232432432433,100.102162162162,102.602162162162,105.381081081081,108.220540540541,110.799459459459,113.338918918919,98.4837837837838,100.862702702703,103.262702702703,106.002162162162,108.781081081081,111.320540540541,113.76,13.532,14.3896216216216,15.3651351351351,16.6164324324324,18.0735135135135,19.6142702702703,21.3965945945946,13.9754054054054,14.8472432432432,15.8209189189189,17.0303783783784,18.4056216216216,19.8066486486486,21.3752972972973
1714,97.74,100.12,102.62,105.4,108.24,110.82,113.36,98.5,100.88,103.28,106.02,108.8,111.34,113.78,13.536,14.394,15.37,16.622,18.08,19.622,21.406,13.98,14.852,15.826,17.036,18.412,19.814,21.384
1715,97.7567567567568,100.137837837838,102.637837837838,105.418918918919,108.259459459459,110.840540540541,113.381081081081,98.5162162162162,100.897297297297,103.297297297297,106.037837837838,108.818918918919,111.359459459459,113.8,13.54,14.3983783783784,15.3748648648649,16.6275675675676,18.0864864864865,19.6297297297297,21.4154054054054,13.9845945945946,14.8567567567568,15.8310810810811,17.0416216216216,18.4183783783784,19.8213513513514,21.3927027027027
1716,97.7735135135135,100.155675675676,102.655675675676,105.437837837838,108.278918918919,110.861081081081,113.402162162162,98.5324324324324,100.914594594595,103.314594594595,106.055675675676,108.837837837838,111.378918918919,113.82,13.544,14.4027567567568,15.3797297297297,16.6331351351351,18.092972972973,19.6374594594595,21.4248108108108,13.9891891891892,14.8615135135135,15.8361621621622,17.0472432432432,18.4247567567568,19.8287027027027,21.4014054054054
1717,97.7902702702703,100.173513513514,102.673513513514,105.456756756757,108.298378378378,110.881621621622,113.423243243243,98.5486486486487,100.931891891892,103.331891891892,106.073513513514,108.856756756757,111.398378378378,113.84,13.548,14.4071351351351,15.3845945945946,16.6387027027027,18.0994594594595,19.6451891891892,21.4342162162162,13.9937837837838,14.8662702702703,15.8412432432432,17.0528648648649,18.4311351351351,19.8360540540541,21.4101081081081
1718,97.807027027027,100.191351351351,102.691351351351,105.475675675676,108.317837837838,110.902162162162,113.444324324324,98.5648648648649,100.949189189189,103.349189189189,106.091351351351,108.875675675676,111.417837837838,113.86,13.552,14.4115135135135,15.3894594594595,16.6442702702703,18.1059459459459,19.6529189189189,21.4436216216216,13.9983783783784,14.871027027027,15.8463243243243,17.0584864864865,18.4375135135135,19.8434054054054,21.4188108108108
1719,97.8237837837838,100.209189189189,102.709189189189,105.494594594595,108.337297297297,110.922702702703,113.465405405405,98.5810810810811,100.966486486486,103.366486486487,106.109189189189,108.894594594595,111.437297297297,113.88,13.556,14.4158918918919,15.3943243243243,16.6498378378378,18.1124324324324,19.6606486486487,21.453027027027,14.002972972973,14.8757837837838,15.8514054054054,17.0641081081081,18.4438918918919,19.8507567567568,21.4275135135135
1720,97.8405405405405,100.227027027027,102.727027027027,105.513513513514,108.356756756757,110.943243243243,113.486486486486,98.5972972972973,100.983783783784,103.383783783784,106.127027027027,108.913513513514,111.456756756757,113.9,13.56,14.4202702702703,15.3991891891892,16.6554054054054,18.1189189189189,19.6683783783784,21.4624324324324,14.0075675675676,14.8805405405405,15.8564864864865,17.0697297297297,18.4502702702703,19.8581081081081,21.4362162162162
1721,97.8572972972973,100.244864864865,102.744864864865,105.532432432432,108.376216216216,110.963783783784,113.507567567568,98.6135135135135,101.001081081081,103.401081081081,106.144864864865,108.932432432432,111.476216216216,113.92,13.564,14.4246486486486,15.4040540540541,16.660972972973,18.1254054054054,19.6761081081081,21.4718378378378,14.0121621621622,14.8852972972973,15.8615675675676,17.0753513513514,18.4566486486487,19.8654594594595,21.4449189189189
1722,97.8740540540541,100.262702702703,102.762702702703,105.551351351351,108.395675675676,110.984324324324,113.528648648649,98.6297297297297,101.018378378378,103.418378378378,106.162702702703,108.951351351351,111.495675675676,113.94,13.568,14.429027027027,15.4089189189189,16.6665405405405,18.1318918918919,19.6838378378378,21.4812432432432,14.0167567567568,14.8900540540541,15.8666486486486,17.080972972973,18.463027027027,19.8728108108108,21.4536216216216
1723,97.8908108108108,100.280540540541,102.780540540541,105.57027027027,108.415135135135,111.004864864865,113.54972972973,98.6459459459459,101.035675675676,103.435675675676,106.180540540541,108.97027027027,111.515135135135,113.96,13.572,14.4334054054054,15.4137837837838,16.6721081081081,18.1383783783784,19.6915675675676,21.4906486486486,14.0213513513514,14.8948108108108,15.8717297297297,17.0865945945946,18.4694054054054,19.8801621621622,21.4623243243243
